X	Y	occurrencedate	premisetype	occurrencedayofweek	occurrencehour	Division	Neighbourhood
-79.4086227	43.7649689	2016-01-14T05:00:00.000Z	Outside	Thursday  	19	D32	Willowdale East (51)
-79.2887878	43.7206879	2016-01-17T05:00:00.000Z	Outside	Sunday    	22	D41	Clairlea-Birchmount (120)
-79.454567	43.6661148	2016-01-15T05:00:00.000Z	Outside	Friday    	12	D11	Dovercourt-Wallace Emerson-Junction (93)
-79.4444122	43.6623611	2016-01-18T05:00:00.000Z	Outside	Monday    	8	D11	Dovercourt-Wallace Emerson-Junction (93)
-79.3569641	43.7870178	2017-11-07T05:00:00.000Z	House	Tuesday   	9	D33	Don Valley Village (47)
-79.2279968	43.7432175	2017-11-03T04:00:00.000Z	House	Friday    	22	D43	Woburn (137)
-79.4771194	43.7045593	2017-04-03T04:00:00.000Z	Commercial	Monday    	19	D12	Brookhaven-Amesbury (30)
-79.4836578	43.6708679	2017-11-10T05:00:00.000Z	House	Friday    	5	D12    	Rockcliffe-Smythe (111)
-79.4183044	43.6831703	2017-11-13T05:00:00.000Z	Outside	Monday    	3	D13    	Casa Loma (96)
-79.2711182	43.7141609	2017-11-11T05:00:00.000Z	Commercial	Saturday  	23	D41	Kennedy Park (124)
-79.5720139	43.6777954	2017-11-10T05:00:00.000Z	House	Friday    	4	D23	Willowridge-Martingrove-Richview (7)
-79.3837891	43.6630249	2017-11-13T05:00:00.000Z	Outside	Monday    	19	D52	Church-Yonge Corridor (75)
-79.3837891	43.6630249	2017-11-13T05:00:00.000Z	Outside	Monday    	19	D52	Church-Yonge Corridor (75)
-79.5354538	43.734333	2017-10-27T04:00:00.000Z	Outside	Friday    	14	D31	Humbermede (22)
-79.5554733	43.674221	2017-11-12T05:00:00.000Z	Outside	Sunday    	13	D22	Princess-Rosethorn (10)
-79.248909	43.7902107	2017-11-15T05:00:00.000Z	Outside	Wednesday 	5	D42	Agincourt South-Malvern West (128)
-79.5132065	43.7255173	2017-10-30T04:00:00.000Z	Outside	Monday    	21	D31	Downsview-Roding-CFB (26)
-79.4386902	43.6871376	2017-11-17T05:00:00.000Z	Outside	Friday    	21	D13	Oakwood Village (107)
-79.5406036	43.5928421	2017-11-19T05:00:00.000Z	House	Sunday    	14	D22	Long Branch (19)
-79.5406036	43.5928421	2017-11-19T05:00:00.000Z	House	Sunday    	14	D22	Long Branch (19)
-79.3997192	43.636631	2017-11-20T05:00:00.000Z	Apartment	Monday    	11	D14	Waterfront Communities-The Island (77)
-79.5586472	43.694252	2017-11-20T05:00:00.000Z	Apartment	Monday    	23	D23    	Kingsview Village-The Westway (6)
-79.5580597	43.7600021	2017-11-15T05:00:00.000Z	Commercial	Wednesday 	17	D31	Humber Summit (21)
-79.5138016	43.7198334	2017-11-22T05:00:00.000Z	Outside	Wednesday 	16	D31	Downsview-Roding-CFB (26)
-79.5990524	43.7181282	2017-11-23T05:00:00.000Z	Outside	Thursday  	18	D23	West Humber-Clairville (1)
-79.4237747	43.7136002	2017-11-20T05:00:00.000Z	House	Monday    	0	D53	Bedford Park-Nortown (39)
-79.2460556	43.8243866	2017-11-20T05:00:00.000Z	Outside	Monday    	18	D42	Rouge (131)
-79.4246063	43.6857033	2017-11-22T05:00:00.000Z	House	Wednesday 	1	D13    	Humewood-Cedarvale (106)
-79.5782471	43.70755	2017-11-24T05:00:00.000Z	Commercial	Friday    	20	D23	West Humber-Clairville (1)
-79.4029465	43.7278366	2017-11-25T05:00:00.000Z	Outside	Saturday  	15	D32	Lawrence Park North (105)
-79.5362244	43.6911697	2017-11-26T05:00:00.000Z	House	Sunday    	21	D23	Kingsview Village-The Westway (6)
-79.3000565	43.8038979	2017-11-13T05:00:00.000Z	Commercial	Monday    	12	D42	L'Amoreaux (117)
-79.4438248	43.639183	2017-11-25T05:00:00.000Z	Outside	Saturday  	15	D11    	Roncesvalles (86)
-79.565094	43.7082291	2017-11-22T05:00:00.000Z	Outside	Wednesday 	22	D23	West Humber-Clairville (1)
-79.4860992	43.6695061	2017-11-27T05:00:00.000Z	House	Monday    	12	D12	Rockcliffe-Smythe (111)
-79.389183	43.6494598	2017-11-28T05:00:00.000Z	Outside	Tuesday   	14	D52    	Waterfront Communities-The Island (77)
-79.3805237	43.66465	2017-11-28T05:00:00.000Z	Outside	Tuesday   	10	D51	Church-Yonge Corridor (75)
-79.2080231	43.7586746	2017-11-28T05:00:00.000Z	House	Tuesday   	18	D43	Woburn (137)
-79.2827682	43.7161827	2017-11-29T05:00:00.000Z	Commercial	Wednesday 	13	D41    	Clairlea-Birchmount (120)
-79.4390411	43.7577782	2017-11-29T05:00:00.000Z	Outside	Wednesday 	11	D32	Bathurst Manor (34)
-79.4703979	43.691227	2017-11-30T05:00:00.000Z	Outside	Thursday  	19	D12	Beechborough-Greenbrook (112)
-79.4828491	43.6566772	2017-12-01T05:00:00.000Z	Outside	Friday    	7	D11	Runnymede-Bloor West Village (89)
-79.404007	43.6471901	2017-12-02T05:00:00.000Z	Outside	Saturday  	6	D14	Kensington-Chinatown (78)
-79.3915787	43.6475868	2017-11-30T05:00:00.000Z	Outside	Thursday  	18	D52	Waterfront Communities-The Island (77)
-79.5979004	43.7347145	2017-12-04T05:00:00.000Z	Other	Monday    	7	D23	West Humber-Clairville (1)
-79.4482651	43.7248802	2017-12-02T05:00:00.000Z	Outside	Saturday  	13	D32	Yorkdale-Glen Park (31)
-79.2526016	43.7274628	2017-11-30T05:00:00.000Z	Outside	Thursday  	14	D41	Kennedy Park (124)
-79.5259933	43.7080688	2017-12-03T05:00:00.000Z	House	Sunday    	23	D12	Pelmo Park-Humberlea (23)
-79.5874939	43.7179413	2017-12-05T05:00:00.000Z	House	Tuesday   	2	D23	West Humber-Clairville (1)
-79.5233078	43.7296638	2017-12-03T05:00:00.000Z	Outside	Sunday    	13	D31	Downsview-Roding-CFB (26)
-79.5265961	43.7169304	2017-12-05T05:00:00.000Z	Commercial	Tuesday   	14	D31	Downsview-Roding-CFB (26)
-79.2167892	43.7602196	2017-12-05T05:00:00.000Z	Outside	Tuesday   	14	D43	Woburn (137)
-79.4926224	43.6881256	2017-12-07T05:00:00.000Z	Outside	Thursday  	20	D12	Mount Dennis (115)
-79.5050888	43.6507339	2014-12-05T05:00:00.000Z	House	Friday    	11	D22	Kingsway South (15)
-79.5224304	43.6589127	2015-05-10T04:00:00.000Z	House	Sunday    	0	D22	Edenbridge-Humber Valley (9)
-79.5310669	43.631485	2015-06-30T04:00:00.000Z	Outside	Tuesday   	0	D22	Islington-City Centre West (14)
-79.3657532	43.6553421	2017-07-25T04:00:00.000Z	Outside	Tuesday   	14	D51	Moss Park (73)
-79.2611542	43.7311897	2017-12-10T05:00:00.000Z	Other	Sunday    	15	D41	Kennedy Park (124)
-79.4845657	43.6706619	2017-12-10T05:00:00.000Z	Outside	Sunday    	19	D12	Rockcliffe-Smythe (111)
-79.4259109	43.6858406	2017-12-07T05:00:00.000Z	House	Thursday  	18	D13	Humewood-Cedarvale (106)
-79.4558334	43.6623917	2017-12-11T05:00:00.000Z	Outside	Monday    	1	D11	High Park North (88)
-79.2123871	43.744606	2017-12-09T05:00:00.000Z	Outside	Saturday  	11	D43	Scarborough Village (139)
-79.4144516	43.7590981	2017-12-07T05:00:00.000Z	House	Thursday  	17	D32	Lansing-Westgate (38)
-79.5459671	43.7676811	2017-12-08T05:00:00.000Z	Commercial	Friday    	17	D31	Humber Summit (21)
-79.5416107	43.7482376	2017-12-09T05:00:00.000Z	Apartment	Saturday  	20	D31	Humbermede (22)
-79.4081879	43.6943054	2017-12-07T05:00:00.000Z	House	Thursday  	22	D53	Forest Hill South (101)
-79.4369278	43.6396065	2017-12-11T05:00:00.000Z	Outside	Monday    	17	D14	South Parkdale (85)
-79.2211914	43.8203201	2017-12-09T05:00:00.000Z	House	Saturday  	17	D42	Rouge (131)
-79.5443344	43.6623955	2017-12-07T05:00:00.000Z	Outside	Thursday  	20	D22	Princess-Rosethorn (10)
-79.5285492	43.605442	2017-05-31T04:00:00.000Z	Commercial	Wednesday 	12	D22	Alderwood (20)
-79.4323959	43.7170486	2017-12-13T05:00:00.000Z	House	Wednesday 	21	D13	Englemount-Lawrence (32)
-79.525528	43.7171745	2017-12-11T05:00:00.000Z	Outside	Monday    	22	D31	Downsview-Roding-CFB (26)
-79.4684753	43.6951981	2017-12-13T05:00:00.000Z	House	Wednesday 	10	D12	Beechborough-Greenbrook (112)
-79.5345993	43.7096863	2017-07-19T04:00:00.000Z	Commercial	Wednesday 	12	D12    	Pelmo Park-Humberlea (23)
-79.3588715	43.6762047	2017-12-13T05:00:00.000Z	Outside	Wednesday 	7	D54	Playter Estates-Danforth (67)
-79.4602585	43.6834373	2017-12-17T05:00:00.000Z	Outside	Sunday    	19	D13    	Caledonia-Fairbank (109)
-79.3053513	43.807869	2017-12-16T05:00:00.000Z	House	Saturday  	20	D42	L'Amoreaux (117)
-79.5521927	43.7691193	2017-08-09T04:00:00.000Z	Commercial	Wednesday 	0	D31	Humber Summit (21)
-79.5546494	43.6710167	2017-12-18T05:00:00.000Z	House	Monday    	22	D22	Princess-Rosethorn (10)
-79.5546494	43.6710167	2017-12-18T05:00:00.000Z	House	Monday    	22	D22	Princess-Rosethorn (10)
-79.2049789	43.7826042	2017-12-18T05:00:00.000Z	Outside	Monday    	17	D43	Morningside (135)
-79.5153656	43.7576141	2017-12-19T05:00:00.000Z	Outside	Tuesday   	12	D31    	Black Creek (24)
-79.4749374	43.6845474	2017-12-19T05:00:00.000Z	Outside	Tuesday   	22	D12	Keelesdale-Eglinton West (110)
-79.4495087	43.6537476	2017-09-29T04:00:00.000Z	Outside	Friday    	11	D11	Roncesvalles (86)
-79.4710464	43.6369591	2017-12-04T05:00:00.000Z	Outside	Monday    	21	D11	High Park-Swansea (87)
-79.4676971	43.6917191	2017-12-15T05:00:00.000Z	Outside	Friday    	21	D12	Beechborough-Greenbrook (112)
-79.4889221	43.7430916	2017-12-20T05:00:00.000Z	House	Wednesday 	19	D31	Downsview-Roding-CFB (26)
-79.334671	43.6868858	2017-12-16T05:00:00.000Z	Apartment	Saturday  	22	D54    	Danforth East York (59)
-79.4965057	43.6780281	2017-12-20T05:00:00.000Z	Outside	Wednesday 	16	D12    	Rockcliffe-Smythe (111)
-79.3799744	43.6540642	2017-10-18T04:00:00.000Z	Commercial	Wednesday 	9	D52	Church-Yonge Corridor (75)
-79.3000717	43.8253212	2017-12-21T05:00:00.000Z	Outside	Thursday  	15	D42    	Milliken (130)
-79.5132217	43.7393913	2017-12-18T05:00:00.000Z	Outside	Monday    	23	D31	Glenfield-Jane Heights (25)
-79.2611313	43.7736168	2017-12-21T05:00:00.000Z	Outside	Thursday  	16	D43    	Bendale (127)
-79.2650986	43.7626839	2015-10-09T04:00:00.000Z	Outside	Friday    	18	D41	Bendale (127)
-79.3015976	43.6876793	2014-09-02T04:00:00.000Z	Outside	Tuesday   	20	D55	East End-Danforth (62)
-79.4975815	43.6890793	2017-04-14T04:00:00.000Z	Outside	Friday    	19	D12	Mount Dennis (115)
-79.5227432	43.7270813	2015-11-25T05:00:00.000Z	Outside	Wednesday 	22	D31	Downsview-Roding-CFB (26)
-79.2731552	43.8263702	2015-11-27T05:00:00.000Z	Outside	Friday    	23	D42	Milliken (130)
-79.3187408	43.6686478	2015-11-27T05:00:00.000Z	House	Friday    	19	D55	Greenwood-Coxwell (65)
-79.3842087	43.7226105	2015-11-25T05:00:00.000Z	House	Wednesday 	0	D53	Bridle Path-Sunnybrook-York Mills (41)
-79.3842087	43.7226105	2015-11-25T05:00:00.000Z	House	Wednesday 	0	D53	Bridle Path-Sunnybrook-York Mills (41)
-79.5115433	43.7652245	2015-11-29T05:00:00.000Z	House	Sunday    	20	D31	Black Creek (24)
-79.5307999	43.6446571	2015-11-27T05:00:00.000Z	Outside	Friday    	17	D22	Islington-City Centre West (14)
-79.5421295	43.7508507	2014-10-16T04:00:00.000Z	Outside	Thursday  	19	D31	Humbermede (22)
-79.5421295	43.7508507	2014-10-16T04:00:00.000Z	Outside	Thursday  	19	D31	Humbermede (22)
-79.4185028	43.7216644	2014-10-15T04:00:00.000Z	Outside	Wednesday 	14	D53	Bedford Park-Nortown (39)
-79.5160141	43.7193069	2015-11-07T05:00:00.000Z	Outside	Saturday  	11	D31	Downsview-Roding-CFB (26)
-79.522522	43.771244	2015-11-07T05:00:00.000Z	Outside	Saturday  	12	D31	Black Creek (24)
-79.5013275	43.7648163	2015-10-25T04:00:00.000Z	Outside	Sunday    	17	D31	York University Heights (27)
-79.4355927	43.7435608	2015-11-10T05:00:00.000Z	House	Tuesday   	23	D32	Lansing-Westgate (38)
-79.5122604	43.7434692	2015-11-11T05:00:00.000Z	House	Wednesday 	21	D31	Glenfield-Jane Heights (25)
-79.3857422	43.6827469	2015-11-12T05:00:00.000Z	House	Thursday  	0	D53	Rosedale-Moore Park (98)
-79.5261154	43.7189064	2015-11-07T05:00:00.000Z	Outside	Saturday  	13	D31	Downsview-Roding-CFB (26)
-79.2852783	43.6837769	2015-11-12T05:00:00.000Z	House	Thursday  	16	D41	Birchcliffe-Cliffside (122)
-79.5016632	43.6975517	2015-10-14T04:00:00.000Z	Commercial	Wednesday 	18	D12	Brookhaven-Amesbury (30)
-79.6113205	43.7106895	2015-11-19T05:00:00.000Z	Outside	Thursday  	7	D23	West Humber-Clairville (1)
-79.5281143	43.5902061	2015-11-18T05:00:00.000Z	Outside	Wednesday 	20	D22	Long Branch (19)
-79.5539551	43.7660027	2015-11-19T05:00:00.000Z	Outside	Thursday  	20	D31	Humber Summit (21)
-79.2671738	43.7510948	2015-11-20T05:00:00.000Z	Outside	Friday    	0	D41	Dorset Park (126)
-79.2671738	43.7510948	2015-11-20T05:00:00.000Z	Outside	Friday    	0	D41	Dorset Park (126)
-79.2444229	43.7512398	2015-11-21T05:00:00.000Z	Outside	Saturday  	21	D43	Bendale (127)
-79.4565964	43.6499329	2015-11-23T05:00:00.000Z	Outside	Monday    	0	D11	High Park-Swansea (87)
-79.4370346	43.6552162	2014-05-23T04:00:00.000Z	Outside	Friday    	10	D11	Dufferin Grove (83)
-79.5284805	43.7105408	2015-11-23T05:00:00.000Z	Outside	Monday    	4	D12	Pelmo Park-Humberlea (23)
-79.6113205	43.7106895	2015-11-20T05:00:00.000Z	Outside	Friday    	18	D23	West Humber-Clairville (1)
-79.5153656	43.7576141	2015-12-02T05:00:00.000Z	Outside	Wednesday 	19	D31	Black Creek (24)
-79.5827332	43.650013	2015-12-01T05:00:00.000Z	Other	Tuesday   	17	D22	Eringate-Centennial-West Deane (11)
-79.4901352	43.6104698	2015-12-01T05:00:00.000Z	Outside	Tuesday   	17	D22	Mimico (includes Humber Bay Shores) (17)
-79.344841	43.6789551	2015-12-01T05:00:00.000Z	Outside	Tuesday   	1	D54	Danforth (66)
-79.5569611	43.6161079	2015-05-08T04:00:00.000Z	Outside	Friday    	11	D22	Islington-City Centre West (14)
-79.5210953	43.7414551	2015-12-01T05:00:00.000Z	House	Tuesday   	19	D31	Glenfield-Jane Heights (25)
-79.2032013	43.7984467	2015-11-30T05:00:00.000Z	House	Monday    	0	D42	Malvern (132)
-79.5843658	43.6392059	2015-12-04T05:00:00.000Z	Outside	Friday    	16	D22	Eringate-Centennial-West Deane (11)
-79.5843658	43.6392059	2015-12-04T05:00:00.000Z	Outside	Friday    	16	D22	Eringate-Centennial-West Deane (11)
-79.5195694	43.6859016	2015-12-06T05:00:00.000Z	Outside	Sunday    	13	D23	Humber Heights-Westmount (8)
-79.5943604	43.7369919	2015-12-07T05:00:00.000Z	House	Monday    	0	D23	West Humber-Clairville (1)
-79.4046478	43.7219696	2015-12-07T05:00:00.000Z	House	Monday    	8	D53	Lawrence Park South (103)
-79.5063782	43.6947136	2015-11-30T05:00:00.000Z	Outside	Monday    	18	D12	Weston (113)
-79.6002045	43.7501869	2015-12-08T05:00:00.000Z	Outside	Tuesday   	16	D23	West Humber-Clairville (1)
-79.2810745	43.7658043	2015-10-23T04:00:00.000Z	Other	Friday    	0	D41	Dorset Park (126)
-79.2461853	43.82024	2015-12-06T05:00:00.000Z	Outside	Sunday    	17	D42	Rouge (131)
-79.2733307	43.6965294	2015-12-13T05:00:00.000Z	Outside	Sunday    	6	D41	Oakridge (121)
-79.351593	43.6592636	2015-12-14T05:00:00.000Z	Outside	Monday    	16	D55	South Riverdale (70)
-79.3067627	43.7346611	2015-12-17T05:00:00.000Z	Outside	Thursday  	14	D33	Wexford/Maryvale (119)
-79.2531891	43.7355843	2015-12-20T05:00:00.000Z	Outside	Sunday    	15	D41	Eglinton East (138)
-79.4749374	43.6845474	2015-12-21T05:00:00.000Z	Outside	Monday    	14	D12	Keelesdale-Eglinton West (110)
-79.5264206	43.7467422	2015-08-13T04:00:00.000Z	Outside	Thursday  	23	D31	Glenfield-Jane Heights (25)
-79.5947952	43.7155609	2015-11-22T05:00:00.000Z	Outside	Sunday    	0	D23	West Humber-Clairville (1)
-79.5338593	43.6798935	2015-11-22T05:00:00.000Z	House	Sunday    	22	D22	Edenbridge-Humber Valley (9)
-79.2471466	43.7345543	2015-11-05T05:00:00.000Z	Outside	Thursday  	23	D43	Eglinton East (138)
-79.4086227	43.7649689	2015-11-20T05:00:00.000Z	Outside	Friday    	21	D32	Willowdale East (51)
-79.5831604	43.7226486	2015-09-08T04:00:00.000Z	House	Tuesday   	12	D23	West Humber-Clairville (1)
-79.515686	43.7491493	2015-10-25T04:00:00.000Z	Outside	Sunday    	17	D31	Glenfield-Jane Heights (25)
-79.5770645	43.6902161	2015-11-25T05:00:00.000Z	Commercial	Wednesday 	15	D23	West Humber-Clairville (1)
-79.4669266	43.768856	2015-06-01T04:00:00.000Z	Outside	Monday    	12	D32	Bathurst Manor (34)
-79.4771194	43.7045593	2015-10-01T04:00:00.000Z	Outside	Thursday  	14	D12	Brookhaven-Amesbury (30)
-79.2063446	43.7895813	2015-11-28T05:00:00.000Z	House	Saturday  	1	D43	Morningside (135)
-79.4315186	43.7269402	2015-11-26T05:00:00.000Z	Outside	Thursday  	22	D32	Bedford Park-Nortown (39)
-79.5642166	43.6768417	2015-11-26T05:00:00.000Z	Outside	Thursday  	8	D23	Willowridge-Martingrove-Richview (7)
-79.3017426	43.7361107	2015-11-28T05:00:00.000Z	House	Saturday  	22	D41	Wexford/Maryvale (119)
-79.3017426	43.7361107	2015-11-28T05:00:00.000Z	House	Saturday  	22	D41	Wexford/Maryvale (119)
-79.4310226	43.6974487	2015-11-30T05:00:00.000Z	Other	Monday    	8	D13	Humewood-Cedarvale (106)
-79.3821259	43.7251663	2015-09-20T04:00:00.000Z	House	Sunday    	6	D53	Bridle Path-Sunnybrook-York Mills (41)
-79.2782669	43.6990395	2015-12-01T05:00:00.000Z	Outside	Tuesday   	20	D41	Oakridge (121)
-79.2782669	43.6990395	2015-12-01T05:00:00.000Z	Outside	Tuesday   	20	D41	Oakridge (121)
-79.2461853	43.82024	2015-11-25T05:00:00.000Z	Outside	Wednesday 	15	D42	Rouge (131)
-79.5423813	43.7520943	2015-12-01T05:00:00.000Z	Outside	Tuesday   	19	D31	Humber Summit (21)
-79.3105774	43.744381	2015-12-02T05:00:00.000Z	Outside	Wednesday 	13	D41	Wexford/Maryvale (119)
-79.5081406	43.6603432	2015-12-02T05:00:00.000Z	House	Wednesday 	7	D22	Kingsway South (15)
-79.3958282	43.6473999	2015-12-18T05:00:00.000Z	Outside	Friday    	16	D52	Waterfront Communities-The Island (77)
-79.492836	43.7570648	2015-12-23T05:00:00.000Z	House	Wednesday 	22	D31	York University Heights (27)
-79.492836	43.7570648	2015-12-23T05:00:00.000Z	House	Wednesday 	22	D31	York University Heights (27)
-79.4222336	43.6790314	2015-12-17T05:00:00.000Z	Outside	Thursday  	6	D13	Wychwood (94)
-79.2512741	43.7436638	2015-12-23T05:00:00.000Z	Outside	Wednesday 	18	D41	Bendale (127)
-79.2531891	43.7355843	2015-12-29T05:00:00.000Z	Outside	Tuesday   	3	D41	Eglinton East (138)
-79.5113144	43.6983452	2015-10-19T04:00:00.000Z	Outside	Monday    	20	D12	Weston (113)
-79.5519028	43.7238464	2015-12-28T05:00:00.000Z	Outside	Monday    	23	D23	Elms-Old Rexdale (5)
-79.5870972	43.7536201	2015-12-25T05:00:00.000Z	Outside	Friday    	20	D23	Mount Olive-Silverstone-Jamestown (2)
-79.5870972	43.7536201	2015-12-25T05:00:00.000Z	Outside	Friday    	20	D23	Mount Olive-Silverstone-Jamestown (2)
-79.6113205	43.7106895	2015-12-26T05:00:00.000Z	Outside	Saturday  	19	D23	West Humber-Clairville (1)
-79.2656021	43.8207054	2015-12-24T05:00:00.000Z	House	Thursday  	20	D42	Milliken (130)
-79.277504	43.6751442	2015-12-29T05:00:00.000Z	House	Tuesday   	23	D41	Birchcliffe-Cliffside (122)
-79.544693	43.609066	2015-12-27T05:00:00.000Z	Outside	Sunday    	3	D22	Alderwood (20)
-79.544693	43.609066	2015-12-27T05:00:00.000Z	Outside	Sunday    	3	D22	Alderwood (20)
-79.5157776	43.6201973	2015-12-27T05:00:00.000Z	Outside	Sunday    	18	D22	Islington-City Centre West (14)
-79.5873108	43.6907883	2015-12-23T05:00:00.000Z	Commercial	Wednesday 	11	D23	West Humber-Clairville (1)
-79.5873032	43.689518	2015-12-22T05:00:00.000Z	Outside	Tuesday   	17	D23	West Humber-Clairville (1)
-79.5873032	43.689518	2015-12-22T05:00:00.000Z	Outside	Tuesday   	17	D23	West Humber-Clairville (1)
-79.4719086	43.6772308	2015-12-08T05:00:00.000Z	Outside	Tuesday   	23	D12	Junction Area (90)
-79.5040054	43.6888924	2015-12-19T05:00:00.000Z	Outside	Saturday  	21	D12	Mount Dennis (115)
-79.4305878	43.6855164	2016-01-02T05:00:00.000Z	House	Saturday  	3	D13	Humewood-Cedarvale (106)
-79.3867798	43.6633606	2017-04-13T04:00:00.000Z	Outside	Thursday  	18	D52	Bay Street Corridor (76)
-79.4160004	43.7816391	2014-09-09T04:00:00.000Z	Outside	Tuesday   	17	D32	Newtonbrook East (50)
-79.3403244	43.75317	2015-10-08T04:00:00.000Z	House	Thursday  	19	D33	Parkwoods-Donalda (45)
-79.3403244	43.75317	2015-10-08T04:00:00.000Z	House	Thursday  	19	D33	Parkwoods-Donalda (45)
-79.2189102	43.7431831	2015-10-10T04:00:00.000Z	Outside	Saturday  	19	D43	Scarborough Village (139)
-79.3759003	43.6604424	2015-10-10T04:00:00.000Z	Outside	Saturday  	20	D51	Moss Park (73)
-79.2905273	43.7613754	2015-10-12T04:00:00.000Z	Outside	Monday    	1	D41	Dorset Park (126)
-79.4655991	43.707428	2015-10-15T04:00:00.000Z	Outside	Thursday  	1	D13	Yorkdale-Glen Park (31)
-79.1896133	43.7676544	2014-12-17T05:00:00.000Z	Outside	Wednesday 	12	D43	West Hill (136)
-79.5490723	43.7506523	2017-03-23T04:00:00.000Z	Outside	Thursday  	23	D31	Humber Summit (21)
-79.5967941	43.7199669	2017-05-31T04:00:00.000Z	Commercial	Wednesday 	21	D23	West Humber-Clairville (1)
-79.5546112	43.6093864	2017-05-19T04:00:00.000Z	Outside	Friday    	0	D22	Alderwood (20)
-79.4365616	43.7944183	2017-05-29T04:00:00.000Z	Outside	Monday    	18	D32	Newtonbrook West (36)
-79.2703934	43.8071899	2016-11-03T04:00:00.000Z	Outside	Thursday  	21	D42	Agincourt North (129)
-79.5453262	43.6796074	2017-06-04T04:00:00.000Z	House	Sunday    	20	D23	Willowridge-Martingrove-Richview (7)
-79.3917084	43.782917	2017-06-02T04:00:00.000Z	House	Friday    	17	D32	Bayview Village (52)
-79.4357224	43.7323647	2017-06-03T04:00:00.000Z	Outside	Saturday  	0	D32	Englemount-Lawrence (32)
-79.2358093	43.7331505	2017-06-05T04:00:00.000Z	House	Monday    	5	D43    	Cliffcrest (123)
-79.3790436	43.6679344	2017-05-31T04:00:00.000Z	Outside	Wednesday 	18	D51	North St.James Town (74)
-79.4053421	43.660553	2017-06-01T04:00:00.000Z	Other	Thursday  	23	D14	University (79)
-79.2824554	43.7240486	2017-06-02T04:00:00.000Z	Outside	Friday    	12	D41	Clairlea-Birchmount (120)
-79.3437195	43.7758369	2014-08-12T04:00:00.000Z	Outside	Tuesday   	7	D33	Don Valley Village (47)
-79.539711	43.6833649	2014-08-12T04:00:00.000Z	House	Tuesday   	21	D23	Willowridge-Martingrove-Richview (7)
-79.2810059	43.7120476	2014-08-13T04:00:00.000Z	Other	Wednesday 	8	D41	Clairlea-Birchmount (120)
-79.3680649	43.7900162	2014-08-14T04:00:00.000Z	Outside	Thursday  	7	D33	Hillcrest Village (48)
-79.2969437	43.7551308	2014-08-15T04:00:00.000Z	House	Friday    	3	D41	Wexford/Maryvale (119)
-79.2878265	43.7919655	2014-08-14T04:00:00.000Z	House	Thursday  	22	D42	Tam O'Shanter-Sullivan (118)
-79.3636627	43.7672386	2014-08-15T04:00:00.000Z	Outside	Friday    	9	D33	Bayview Village (52)
